172.19.0.1 - - [03/Jun/2023:15:51:37 +0000] "GET / HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:02:50 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:02:50 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:02:50 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:02:53 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:02:53 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:54 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:54 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:54 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:54 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:54 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:02:55 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:02:55 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:02:58 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:02:58 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:58 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:58 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:58 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:02:58 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:00 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:03:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:04 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:09:03:06 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:06 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:06 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:06 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:06 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:06 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:03:12 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:12 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:12 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:03:12 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:13 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:13 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:19 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:03:20 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:20 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:21 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:03:21 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:21 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaBrowser/23.3.4.603 Yowser/2.5 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:21 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [05/Jun/2023:09:03:27 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:04:00 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:04:21 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:09:06:01 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [05/Jun/2023:12:08:23 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:12:08:24 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:12:08:49 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [05/Jun/2023:12:08:49 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [07/Jun/2023:05:29:31 +0000] "GET /wpad.dat HTTP/1.1" 304 0 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [07/Jun/2023:05:29:33 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:33 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:33 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:33 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:33 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [07/Jun/2023:05:29:33 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [07/Jun/2023:05:29:34 +0000] "GET /wpad.dat HTTP/1.1" 304 0 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [07/Jun/2023:05:29:36 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [07/Jun/2023:05:29:36 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57"
172.20.0.1 - - [07/Jun/2023:05:29:36 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:36 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) DockerDesktop/4.19.0 Chrome/106.0.5249.199 Electron/21.4.3 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:37 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [07/Jun/2023:05:29:37 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "WinHttp-Autoproxy-Service/5.1"
172.20.0.1 - - [07/Jun/2023:05:29:37 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
172.20.0.1 - - [07/Jun/2023:05:29:39 +0000] "GET /wpad.dat HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
